elapsed_time,d_lon_egocar,v_lon_ego,v_lon_car,a_lon_ego,a_lon_car,angle_car
9.187947397120297,2.747343147134639,1.6015081043749118,1.5989295758487314,4.535447214000459,6.19826073561054,3.1261818540990607
9.287947398610413,7.818310023195634,0.37721141624635596,0.3661397461643045,-6.225794473109329,-12.274711820333449,3.1320390881448503
9.38794740010053,67.80794839683077,0.4670320542374437,-0.31993141386513824,-4.139568981691252,-5.879700483648685,3.141469384673868
9.487947401590645,112.57083171423157,0.8022868990900915,-0.6964272389104247,3.18817636755284,-2.827569650233591,3.1389070490426
9.587947403080761,111.28708776892145,1.0243832841917264,-0.9138148039784072,3.4816254552702586,-2.2881509686634405,3.1390158620730304
9.687947404570878,114.8656189264259,1.2357099840620336,-1.178438675687371,2.0209609539598214,-2.2181119578538815,3.1397268925612556
9.787947406060994,117.58294511203947,1.425774035897585,-1.4101119471816537,2.018421064299997,-1.9406303555110904,3.1398282759324747
9.88794740755111,118.25578183897963,1.6037577106540044,-1.6021901006032866,2.216067195423412,-1.7868147575752307,3.139862280134686
9.987947409041226,118.03773012422788,1.7728636441326768,-1.7728187843442005,1.8208198096062447,-1.6907185826740236,3.139922963619034
10.087947410531342,117.660641222356,1.9345525557040855,-1.9339973183105101,1.5633033921574142,-1.616222723471161,3.1400504940668315
10.187947412021458,117.28425695872882,2.0895778642549288,-2.089046516463936,1.4353244800508933,-1.5500105940812023,3.1402392433108735
10.287947413511574,116.89308308517425,2.238387650007709,-2.238159627417528,1.3567191091236992,-1.4880575415060906,3.140354678744824
10.38794741500169,116.4667658804069,2.381296166587599,-2.3812540841245933,1.297890589682262,-1.4290903260462275,3.1405053890040016
10.487947416491807,116.00611833814084,2.5185612642425226,-2.5185597597356484,1.2464204663925451,-1.3726482594346854,3.140526075484959
10.587947417981923,115.5175366422625,2.6504104937892805,-2.650402727450015,1.1981116060526202,-1.3184900238883517,3.14081401341711
10.687947419472039,115.00438425466001,2.7770565802063274,-2.77704605490555,1.1519166154270217,-1.2664521382628031,3.14077798027402
10.787947420962155,114.4684352146462,2.8987017021678922,-2.898695815966671,1.1075666115727392,-1.216451801927597,3.140885913163778
10.887947422452271,113.90888215960975,3.01553695348442,-3.015535182436565,1.064862452282114,-1.1683503717658232,3.141006497430907
10.987947423942387,113.3328981171192,3.026485103433842,-3.0264845786524317,1.0236843192868943,-0.10948094149141296,3.1410259019485474
11.087947425432503,112.7470870367692,3.0213704583017713,-3.0213702303861454,0.9840396381516001,0.051144939944894566,3.141285662925257
11.18794742692262,112.15210612984734,3.0162606916001407,-3.0162604803039637,0.945893591737775,0.05109758641460397,3.141436048746819
11.287947428412735,111.5483939489686,3.01116192171998,-3.0111617513758446,0.9092213060366778,0.05098827837063277,3.141394381393226
11.387947429902852,110.93612574695648,3.006074905509751,-3.0060748594996762,0.8739712553760919,0.05087027765164795,3.141684313274446
11.487947431392968,110.30497587143954,3.24283278348419,-3.242832762842151,0.8401003835791533,-2.3675793815313346,3.141697668283005
11.587947432883084,109.63992647250436,3.4763014638664362,-3.4763013517851014,0.5855821804209727,-2.334685980780856,3.141845527953262
11.6879474343732,108.95297370684645,3.659477620558252,-3.6594775229296017,-0.04421246452016399,-1.831762592599707,3.1418188101798217
11.787947435863316,108.24981042155514,3.8156362737642793,-3.815636125366,-0.044431607489433055,-1.56158688475971,3.1418681835408426
11.887947437353432,107.53220853910196,3.9568344201977332,-3.956834134330421,-0.04447879113980201,-1.4119816155071427,3.1419718060860093
11.987947438843548,106.80144081560576,4.089193211993566,-4.089192310168673,-0.04436407662563301,-1.323583510758511,3.1422567136790196
12.087947440333664,106.05767414841047,4.215814734823401,-4.215814003400004,0.37767253095799297,-1.2662190486414409,3.14218171072483
12.18794744182378,105.28640985231586,4.338287467725045,-4.338286709013719,1.9708018979058868,-1.2247279407058453,3.1421840336705307
12.287947443313897,104.48688985474043,4.457439988279976,-4.457439377599386,1.4386531114362846,-1.1915257385545885,3.1421160533030945
12.387947444804013,103.66277492830432,4.573719283090357,-4.573718271487268,1.190729267151386,-1.162789059173151,3.1422577319687015
12.487947446294129,102.81612974266098,4.6873808933543595,-4.687380162210975,1.0664919365239267,-1.1366195350887176,3.142151185550306
12.587947447784245,101.94817738737301,4.798579288950019,-4.798578653746384,0.9964036319462454,-1.1119846792593342,3.142107188834048
12.687947449274361,101.05960904509003,4.907418529873527,-4.907417492034566,0.9509489035196782,-1.08838773577329,3.142243010660785
12.787947450764477,100.15086469245774,5.0140185151896555,-5.014015126081472,0.9173965067372917,-1.0659761324012833,3.1420979279471117
12.887947452254593,99.22270717897644,5.11835399001478,-5.118353456903053,0.8900112140143682,-1.0433819123369097,3.1420201147061535
12.98794745374471,98.27544539961927,5.220494012130996,-5.220493424516527,0.8659119826205937,-1.0213984877333742,3.1420590736241762
13.087947455234826,97.30905945885034,5.320502864174263,-5.320502312952737,0.8436832734705971,-1.0000910279114337,3.142036558581447
13.187947456724942,96.32525752023277,5.418438093617486,-5.418437767541663,0.8225337566670151,-0.979351674762129,3.1419341231999374
13.287947458215058,95.32321001155672,5.49634939662575,-5.496349132322649,0.8020689772538342,-0.7791143351045976,3.1419015087584263
13.387947459705174,94.31095096791665,5.489601174944778,-5.489600972916848,0.7821750030819189,0.06748176247177091,3.1418637823661055
13.48794746119529,93.2920463112945,5.480221037990318,-5.480220562405838,0.7627628483271592,0.09380456120496013,3.142009258745747
13.587947462685406,92.26665008201266,5.470556826843951,-5.470556659405418,0.7438467297649894,0.09664017213380655,3.1418400688892314
13.687947464175522,91.23482630826537,5.460863168573715,-5.460863094664395,0.7254027861080936,0.09693617645022957,3.141757177496294
13.787947465665638,90.19888782684075,5.451180715165551,-5.451180547020911,0.20735763991296755,0.0968260256247074,3.141841030311676
13.887947467155755,89.15255363092092,5.639688127215947,-5.639688104905266,-0.06812067576672107,-1.885074950617196,3.141681602268377
13.98794746864587,88.09137909233554,5.777612774238237,-5.777612773309572,-0.0682107832024813,-1.3792464623211682,3.1415747387027757
14.087947470135987,87.01849270929449,5.892157155507214,-5.8921571170583205,-0.06813889338652344,-1.1454437290205843,3.1414784140855154
14.187947471626103,85.93501890756394,5.994897555387878,-5.99489755193361,-0.06800714441373903,-1.0274040543059881,3.1416265988923526
14.287947473116219,84.83883682717334,6.091452706850976,-6.091452704172469,0.9770489024962299,-0.96555152137755,3.1415630007373454
14.387947474606335,83.71856821231584,6.184526537128678,-6.184526216327444,1.3606838237904344,-0.9307382257388188,3.1415505894339795
14.487947476096451,82.57751752717166,6.275421224564358,-6.275421176527559,1.0601320981089335,-0.9089468160269265,3.141520744997583
14.587947477586567,81.41780851595655,6.364766668731478,-6.364766643101155,0.9213354791824038,-0.8934543793421971,3.141510431282309
14.687947479076684,80.24059556551005,6.452873390379206,-6.452873363978331,0.8524660849458362,-0.8810674921929663,3.1415697220072047
14.7879474805668,79.04629989441916,6.539891832640013,-6.539891800915941,0.8146857688897884,-0.8701843275309868,3.1415363090351596
14.887947482056916,77.83540447616066,6.625903699281409,-6.625903665849574,0.7911444916789019,-0.8601185680098141,3.1415051690998723
14.987947483547032,76.6080479622994,6.710951427912439,-6.710951407128195,0.77432146804263,-0.8504773093123081,3.141515932823488
15.087947485037148,75.36455351702469,6.795064057225162,-6.795064030152345,0.7607555398588692,-0.8411262106116887,3.1415034643908513
15.187947486527264,74.1051552520508,6.878257338087732,-6.878257297226483,0.7488059865172079,-0.8319326576998505,3.14148436273271
15.28794748801738,72.83004450504023,6.9605452297724035,-6.960545227765487,0.7376241272782161,-0.8228792724579039,3.1415718978003744
15.387947489507496,71.53947413189124,7.041940322966386,-7.041940306175261,0.7268620642844141,-0.8139507915737899,3.1415240524307038
15.487947490997612,70.2335423697269,7.122451905477394,-7.12245189712835,0.7163523206613032,-0.8051158564749704,3.1415443340064195
15.587947492487729,68.91252518123501,7.202090396822193,-7.202090392655836,0.7060002397072448,-0.7963849301666897,3.141558639550977
15.687947493977845,67.57657557115267,7.280867703165615,-7.280867699612319,0.6958149856877399,-0.7877730507710758,3.1415614608892293
15.78794749546796,66.22588056897071,7.358791977499938,-7.358791977343046,0.6857870895720545,-0.7792427584239673,3.141586351741007
15.887947496958077,64.86068635774141,7.435874146235148,-7.4358741462262055,0.6759071643926897,-0.7708216893472699,3.141591812382501
15.987947498448193,63.48105744651416,7.512120885410802,-7.512120884643331,0.6661794787673355,-0.7624673923131359,3.1416069390883976
16.08794749993831,62.08720575392212,7.5875427057679685,-7.58754269860824,0.6565711419930303,-0.7542181863818235,3.1416360958426677
16.187947501428425,60.67941001231957,7.662148657225018,-7.662148644924381,0.6471537762756091,-0.7460594934287712,3.1416493166145436
16.28794750291854,59.257757193864876,7.735946882549028,-7.735946847476774,0.6378458677598867,-0.7379820930841248,3.141687875862937
16.387947504408658,57.822566857572845,7.808948281037295,-7.808948255990298,0.6286957302361723,-0.7300139464304953,3.141672746702728
16.487947505898774,56.37370679157057,7.8811605572299985,-7.881160487846918,0.6196401116149965,-0.7221225081408726,3.141725346095119
16.58794750738889,54.91177723769027,7.952591266906363,-7.952591229337695,0.6107193182924068,-0.7143070159792654,3.141689855169554
16.687947508879006,53.436456080599285,8.023250028734703,-8.023249941537243,0.6019733243140825,-0.7065872844107106,3.14174008536072
16.787947510369122,51.94816500765467,8.093145854774676,-8.093145709123096,0.5933521858606309,-0.6989578380267937,3.141782373712557
16.887947511859238,50.44705579921582,8.162285394430562,-8.162285203046089,0.5848120905250028,-0.6913950630171154,3.1418092055695404
16.987947513349354,48.97811861244285,8.230678153214656,-8.23062481921646,-7.494716903395625,-0.6839231690319381,3.1417994433887997
17.08794751483947,47.53276858163174,8.298332437599477,-8.29830461943222,0.3170716424011275,-0.6765416692270492,3.141623937716033
17.187947516329587,46.07960915034177,8.36525677178485,-8.365253771538994,0.5345345286273232,-0.6692422743996632,3.1417426557545007
17.287947517819703,44.614631261193104,8.437841400096683,-8.437776917561996,0.6018578652701816,-0.7254857755327596,3.141757542515756
17.38794751930982,43.136350146787585,8.510054072647588,-8.509903091881158,0.6011062936644408,-0.721327832958991,3.1416917103537276
17.487947520799935,41.64426516176674,8.579335144783467,-8.579224551754841,0.5727522112602668,-0.6938387266632333,3.1414851285775462
17.58794752229005,40.13834095863633,8.650585442761354,-8.650201658641686,0.5464908779044869,-0.7103090131919225,3.1416544847360033
17.687947523780167,38.620459065319665,8.673120816034807,-8.672956052697335,0.5242168702175314,-0.22809098741125852,3.1417518897580647
17.787947525270283,37.10043375375913,8.594169183661055,-8.594149466172487,0.5090453005318881,0.7879791247260529,3.141688790877953
17.8879475267604,35.58611382586781,8.467994144470607,-8.46798836771337,0.49557680168162094,1.2616363464364682,3.141729803270824
17.987947528250515,34.08079089774139,8.320497397027443,-8.320496770433389,0.4891784583755671,1.4749372852523954,3.1418460698034507
